N	x	y	u	u*	|u - u*|
795	4.000000e+00	5.000000e+00	4.100000e+01	4.100000e+01	9.734435e-13
796	4.200000e+00	5.000000e+00	4.264000e+01	4.264000e+01	6.181722e-13
797	4.400000e+00	5.000000e+00	4.436000e+01	4.436000e+01	3.481659e-13
798	4.600000e+00	5.000000e+00	4.616000e+01	4.616000e+01	1.918465e-13
799	4.800000e+00	5.000000e+00	4.804000e+01	4.804000e+01	9.947598e-14
800	5.000000e+00	5.000000e+00	5.000000e+01	5.000000e+01	4.263256e-14
801	5.200000e+00	5.000000e+00	5.204000e+01	5.204000e+01	0.000000e+00
802	5.400000e+00	5.000000e+00	5.416000e+01	5.416000e+01	0.000000e+00
803	5.600000e+00	5.000000e+00	5.636000e+01	5.636000e+01	0.000000e+00
804	5.800000e+00	5.000000e+00	5.864000e+01	5.864000e+01	0.000000e+00
805	6.000000e+00	5.000000e+00	6.100000e+01	6.100000e+01	0.000000e+00
