N	x	y	u	u*	|u - u*|
654	6.000000e-01	4.200000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
655	8.000000e-01	4.200000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
656	1.000000e+00	4.200000e+00	-8.830760e-01	-8.834547e-01	3.786687e-04
657	1.200000e+00	4.200000e+00	-7.721078e-01	-7.727645e-01	6.566761e-04
658	1.400000e+00	4.200000e+00	-6.303682e-01	-6.312666e-01	8.984282e-04
659	1.600000e+00	4.200000e+00	-4.634873e-01	-4.646022e-01	1.114833e-03
660	1.800000e+00	4.200000e+00	-2.780990e-01	-2.794155e-01	1.316518e-03
661	2.000000e+00	4.200000e+00	-8.156837e-02	-8.308940e-02	1.521033e-03
662	2.200000e+00	4.200000e+00	1.182271e-01	1.165492e-01	1.677930e-03
663	2.400000e+00	4.200000e+00	3.133092e-01	3.115414e-01	1.767790e-03
664	2.600000e+00	4.200000e+00	4.958982e-01	4.941134e-01	1.784810e-03
665	2.800000e+00	4.200000e+00	6.587142e-01	6.569866e-01	1.727646e-03
666	3.000000e+00	4.200000e+00	7.952650e-01	7.936679e-01	1.597146e-03
667	3.200000e+00	4.200000e+00	9.001041e-01	8.987081e-01	1.396044e-03
668	3.400000e+00	4.200000e+00	9.690487e-01	9.679197e-01	1.129022e-03
669	3.600000e+00	4.200000e+00	9.993464e-01	9.985433e-01	8.030184e-04
670	3.800000e+00	4.200000e+00	9.897871e-01	9.893582e-01	4.288326e-04
671	4.000000e+00	4.200000e+00	9.407569e-01	9.407306e-01	2.636782e-05
672	4.200000e+00	4.200000e+00	8.542363e-01	8.545989e-01	3.626356e-04
673	4.400000e+00	4.200000e+00	7.337361e-01	7.343971e-01	6.609700e-04
674	4.600000e+00	4.200000e+00	5.840440e-01	5.849172e-01	8.732400e-04
675	4.800000e+00	4.200000e+00	4.111470e-01	4.121185e-01	9.715161e-04
676	5.000000e+00	4.200000e+00	2.220566e-01	2.228899e-01	8.333029e-04
677	5.200000e+00	4.200000e+00	2.477543e-02	2.477543e-02	0.000000e+00
678	5.400000e+00	4.200000e+00	-1.743268e-01	-1.743268e-01	0.000000e+00
679	5.600000e+00	4.200000e+00	-3.664791e-01	-3.664791e-01	0.000000e+00
680	5.800000e+00	4.200000e+00	-5.440211e-01	-5.440211e-01	0.000000e+00
681	6.000000e+00	4.200000e+00	-6.998747e-01	-6.998747e-01	0.000000e+00
682	0.000000e+00	4.400000e+00	-9.516021e-01	-9.516021e-01	0.000000e+00
683	2.000000e-01	4.400000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
684	4.000000e-01	4.400000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
685	6.000000e-01	4.400000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
686	8.000000e-01	4.400000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
687	1.000000e+00	4.400000e+00	-7.720755e-01	-7.727645e-01	6.890356e-04
688	1.200000e+00	4.400000e+00	-6.301724e-01	-6.312666e-01	1.094258e-03
689	1.400000e+00	4.400000e+00	-4.632043e-01	-4.646022e-01	1.397892e-03
690	1.600000e+00	4.400000e+00	-2.777738e-01	-2.794155e-01	1.641746e-03
691	1.800000e+00	4.400000e+00	-8.125184e-02	-8.308940e-02	1.837564e-03
692	2.000000e+00	4.400000e+00	1.185382e-01	1.165492e-01	1.989018e-03
693	2.200000e+00	4.400000e+00	3.136143e-01	3.115414e-01	2.072976e-03
694	2.400000e+00	4.400000e+00	4.961898e-01	4.941134e-01	2.076471e-03
695	2.600000e+00	4.400000e+00	6.589828e-01	6.569866e-01	1.996215e-03
696	2.800000e+00	4.400000e+00	7.955021e-01	7.936679e-01	1.834237e-03
697	3.000000e+00	4.400000e+00	9.003039e-01	8.987081e-01	1.595809e-03
698	3.200000e+00	4.400000e+00	9.692084e-01	9.679197e-01	1.288728e-03
699	3.400000e+00	4.400000e+00	9.994664e-01	9.985433e-01	9.230924e-04
700	3.600000e+00	4.400000e+00	9.898697e-01	9.893582e-01	5.114790e-04
701	3.800000e+00	4.400000e+00	9.408007e-01	9.407306e-01	7.017647e-05
702	4.000000e+00	4.400000e+00	8.542215e-01	8.545989e-01	3.774113e-04
703	4.200000e+00	4.400000e+00	7.336019e-01	7.343971e-01	7.951695e-04
704	4.400000e+00	4.400000e+00	5.837820e-01	5.849172e-01	1.135212e-03
705	4.600000e+00	4.400000e+00	4.107440e-01	4.121185e-01	1.374495e-03
706	4.800000e+00	4.400000e+00	2.214341e-01	2.228899e-01	1.455787e-03
707	5.000000e+00	4.400000e+00	2.358197e-02	2.477543e-02	1.193454e-03
708	5.200000e+00	4.400000e+00	-1.743268e-01	-1.743268e-01	0.000000e+00
709	5.400000e+00	4.400000e+00	-3.664791e-01	-3.664791e-01	0.000000e+00
710	5.600000e+00	4.400000e+00	-5.440211e-01	-5.440211e-01	0.000000e+00
711	5.800000e+00	4.400000e+00	-6.998747e-01	-6.998747e-01	0.000000e+00
712	6.000000e+00	4.400000e+00	-8.278265e-01	-8.278265e-01	0.000000e+00
713	0.000000e+00	4.600000e+00	-9.936910e-01	-9.936910e-01	0.000000e+00
714	2.000000e-01	4.600000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
715	4.000000e-01	4.600000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
716	6.000000e-01	4.600000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
717	8.000000e-01	4.600000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
718	1.000000e+00	4.600000e+00	-6.302816e-01	-6.312666e-01	9.850840e-04
719	1.200000e+00	4.600000e+00	-4.631084e-01	-4.646022e-01	1.493806e-03
720	1.400000e+00	4.600000e+00	-2.775920e-01	-2.794155e-01	1.823481e-03
721	1.600000e+00	4.600000e+00	-8.103427e-02	-8.308940e-02	2.055131e-03
722	1.800000e+00	4.600000e+00	1.187591e-01	1.165492e-01	2.209855e-03
723	2.000000e+00	4.600000e+00	3.138326e-01	3.115414e-01	2.291200e-03
724	2.200000e+00	4.600000e+00	4.964030e-01	4.941134e-01	2.289661e-03
725	2.400000e+00	4.600000e+00	6.591861e-01	6.569866e-01	2.199457e-03
726	2.600000e+00	4.600000e+00	7.956893e-01	7.936679e-01	2.021416e-03
727	2.800000e+00	4.600000e+00	9.004695e-01	8.987081e-01	1.761375e-03
728	3.000000e+00	4.600000e+00	9.693484e-01	9.679197e-01	1.428705e-03
729	3.200000e+00	4.600000e+00	9.995788e-01	9.985433e-01	1.035485e-03
730	3.400000e+00	4.600000e+00	9.899543e-01	9.893582e-01	5.960677e-04
731	3.600000e+00	4.600000e+00	9.408576e-01	9.407306e-01	1.270456e-04
732	3.800000e+00	4.600000e+00	8.542469e-01	8.545989e-01	3.520465e-04
733	4.000000e+00	4.600000e+00	7.335802e-01	7.343971e-01	8.168902e-04
734	4.200000e+00	4.600000e+00	5.836810e-01	5.849172e-01	1.236154e-03
735	4.400000e+00	4.600000e+00	4.105456e-01	4.121185e-01	1.572933e-03
736	4.600000e+00	4.600000e+00	2.210986e-01	2.228899e-01	1.791344e-03
737	4.800000e+00	4.600000e+00	2.296227e-02	2.477543e-02	1.813153e-03
738	5.000000e+00	4.600000e+00	-1.757456e-01	-1.743268e-01	1.418817e-03
739	5.200000e+00	4.600000e+00	-3.664791e-01	-3.664791e-01	0.000000e+00
740	5.400000e+00	4.600000e+00	-5.440211e-01	-5.440211e-01	0.000000e+00
741	5.600000e+00	4.600000e+00	-6.998747e-01	-6.998747e-01	0.000000e+00
742	5.800000e+00	4.600000e+00	-8.278265e-01	-8.278265e-01	0.000000e+00
743	6.000000e+00	4.600000e+00	-9.227754e-01	-9.227754e-01	0.000000e+00
744	0.000000e+00	4.800000e+00	-9.961646e-01	-9.961646e-01	0.000000e+00
745	2.000000e-01	4.800000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
746	4.000000e-01	4.800000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
747	6.000000e-01	4.800000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
748	8.000000e-01	4.800000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
749	1.000000e+00	4.800000e+00	-4.633548e-01	-4.646022e-01	1.247400e-03
750	1.200000e+00	4.800000e+00	-2.775812e-01	-2.794155e-01	1.834308e-03
751	1.400000e+00	4.800000e+00	-8.092729e-02	-8.308940e-02	2.162113e-03
752	1.600000e+00	4.800000e+00	1.189026e-01	1.165492e-01	2.353349e-03
753	1.800000e+00	4.800000e+00	3.139850e-01	3.115414e-01	2.443594e-03
754	2.000000e+00	4.800000e+00	4.965554e-01	4.941134e-01	2.442080e-03
755	2.200000e+00	4.800000e+00	6.593349e-01	6.569866e-01	2.348322e-03
756	2.400000e+00	4.800000e+00	7.958310e-01	7.936679e-01	2.163124e-03
757	2.600000e+00	4.800000e+00	9.006000e-01	8.987081e-01	1.891892e-03
758	2.800000e+00	4.800000e+00	9.694640e-01	9.679197e-01	1.544344e-03
759	3.000000e+00	4.800000e+00	9.996769e-01	9.985433e-01	1.133529e-03
760	3.200000e+00	4.800000e+00	9.900333e-01	9.893582e-01	6.750067e-04
761	3.400000e+00	4.800000e+00	9.409168e-01	9.407306e-01	1.862818e-04
762	3.600000e+00	4.800000e+00	8.542854e-01	8.545989e-01	3.134596e-04
763	3.800000e+00	4.800000e+00	7.335940e-01	7.343971e-01	8.031040e-04
764	4.000000e+00	4.800000e+00	5.836584e-01	5.849172e-01	1.258745e-03
765	4.200000e+00	4.800000e+00	4.104659e-01	4.121185e-01	1.652621e-03
766	4.400000e+00	4.800000e+00	2.209374e-01	2.228899e-01	1.952557e-03
767	4.600000e+00	4.800000e+00	2.265857e-02	2.477543e-02	2.116859e-03
768	4.800000e+00	4.800000e+00	-1.763832e-01	-1.743268e-01	2.056430e-03
769	5.000000e+00	4.800000e+00	-3.680221e-01	-3.664791e-01	1.542942e-03
770	5.200000e+00	4.800000e+00	-5.440211e-01	-5.440211e-01	0.000000e+00
771	5.400000e+00	4.800000e+00	-6.998747e-01	-6.998747e-01	0.000000e+00
772	5.600000e+00	4.800000e+00	-8.278265e-01	-8.278265e-01	0.000000e+00
773	5.800000e+00	4.800000e+00	-9.227754e-01	-9.227754e-01	0.000000e+00
774	6.000000e+00	4.800000e+00	-9.809362e-01	-9.809362e-01	0.000000e+00
775	0.000000e+00	5.000000e+00	-9.589243e-01	-9.589243e-01	0.000000e+00
776	2.000000e-01	5.000000e+00	-8.834547e-01	-8.834547e-01	0.000000e+00
777	4.000000e-01	5.000000e+00	-7.727645e-01	-7.727645e-01	0.000000e+00
778	6.000000e-01	5.000000e+00	-6.312666e-01	-6.312666e-01	0.000000e+00
779	8.000000e-01	5.000000e+00	-4.646022e-01	-4.646022e-01	0.000000e+00
780	1.000000e+00	5.000000e+00	-2.779536e-01	-2.794155e-01	1.461931e-03
781	1.200000e+00	5.000000e+00	-8.098938e-02	-8.308940e-02	2.100021e-03
782	1.400000e+00	5.000000e+00	1.189528e-01	1.165492e-01	2.403546e-03
783	1.600000e+00	5.000000e+00	3.140760e-01	3.115414e-01	2.534678e-03
784	1.800000e+00	5.000000e+00	4.966591e-01	4.941134e-01	2.545740e-03
785	2.000000e+00	5.000000e+00	6.594408e-01	6.569866e-01	2.454168e-03
786	2.200000e+00	5.000000e+00	7.959348e-01	7.936679e-01	2.266923e-03
787	2.400000e+00	5.000000e+00	9.006988e-01	8.987081e-01	1.990705e-03
788	2.600000e+00	5.000000e+00	9.695551e-01	9.679197e-01	1.635382e-03
789	2.800000e+00	5.000000e+00	9.997576e-01	9.985433e-01	1.214303e-03
790	3.000000e+00	5.000000e+00	9.901019e-01	9.893582e-01	7.436396e-04
791	3.200000e+00	5.000000e+00	9.409722e-01	9.407306e-01	2.416027e-04
792	3.400000e+00	5.000000e+00	8.543267e-01	8.545989e-01	2.722173e-04
793	3.600000e+00	5.000000e+00	7.336198e-01	7.343971e-01	7.772844e-04
794	3.800000e+00	5.000000e+00	5.836650e-01	5.849172e-01	1.252195e-03
795	4.000000e+00	5.000000e+00	4.104442e-01	4.121185e-01	1.674307e-03
796	4.200000e+00	5.000000e+00	2.208710e-01	2.228899e-01	2.018887e-03
797	4.400000e+00	5.000000e+00	2.251859e-02	2.477543e-02	2.256832e-03
798	4.600000e+00	5.000000e+00	-1.766719e-01	-1.743268e-01	2.345142e-03
799	4.800000e+00	5.000000e+00	-3.686721e-01	-3.664791e-01	2.192923e-03
800	5.000000e+00	5.000000e+00	-5.456031e-01	-5.440211e-01	1.581971e-03
801	5.200000e+00	5.000000e+00	-6.998747e-01	-6.998747e-01	0.000000e+00
802	5.400000e+00	5.000000e+00	-8.278265e-01	-8.278265e-01	0.000000e+00
803	5.600000e+00	5.000000e+00	-9.227754e-01	-9.227754e-01	0.000000e+00
804	5.800000e+00	5.000000e+00	-9.809362e-01	-9.809362e-01	0.000000e+00
805	6.000000e+00	5.000000e+00	-9.999902e-01	-9.999902e-01	0.000000e+00
