N	x	y	u	u*	|u - u*|
671	4.000000e+00	4.200000e+00	2.160000e+01	2.160000e+01	2.131628e-12
672	4.200000e+00	4.200000e+00	2.200000e+01	2.200000e+01	1.019629e-12
673	4.400000e+00	4.200000e+00	2.240000e+01	2.240000e+01	4.511946e-13
674	4.600000e+00	4.200000e+00	2.280000e+01	2.280000e+01	1.953993e-13
675	4.800000e+00	4.200000e+00	2.320000e+01	2.320000e+01	8.526513e-14
676	5.000000e+00	4.200000e+00	2.360000e+01	2.360000e+01	3.552714e-14
677	5.200000e+00	4.200000e+00	2.400000e+01	2.400000e+01	0.000000e+00
678	5.400000e+00	4.200000e+00	2.440000e+01	2.440000e+01	0.000000e+00
679	5.600000e+00	4.200000e+00	2.480000e+01	2.480000e+01	0.000000e+00
680	5.800000e+00	4.200000e+00	2.520000e+01	2.520000e+01	0.000000e+00
681	6.000000e+00	4.200000e+00	2.560000e+01	2.560000e+01	0.000000e+00
682	0.000000e+00	4.400000e+00	1.420000e+01	1.420000e+01	0.000000e+00
683	2.000000e-01	4.400000e+00	1.460000e+01	1.460000e+01	0.000000e+00
684	4.000000e-01	4.400000e+00	1.500000e+01	1.500000e+01	0.000000e+00
685	6.000000e-01	4.400000e+00	1.540000e+01	1.540000e+01	0.000000e+00
686	8.000000e-01	4.400000e+00	1.580000e+01	1.580000e+01	0.000000e+00
687	1.000000e+00	4.400000e+00	1.620000e+01	1.620000e+01	3.197442e-14
688	1.200000e+00	4.400000e+00	1.660000e+01	1.660000e+01	8.171241e-14
689	1.400000e+00	4.400000e+00	1.700000e+01	1.700000e+01	1.776357e-13
690	1.600000e+00	4.400000e+00	1.740000e+01	1.740000e+01	3.943512e-13
691	1.800000e+00	4.400000e+00	1.780000e+01	1.780000e+01	8.206769e-13
692	2.000000e+00	4.400000e+00	1.820000e+01	1.820000e+01	1.545430e-12
693	2.200000e+00	4.400000e+00	1.860000e+01	1.860000e+01	2.376765e-12
694	2.400000e+00	4.400000e+00	1.900000e+01	1.900000e+01	3.154810e-12
695	2.600000e+00	4.400000e+00	1.940000e+01	1.940000e+01	3.780087e-12
696	2.800000e+00	4.400000e+00	1.980000e+01	1.980000e+01	4.174439e-12
697	3.000000e+00	4.400000e+00	2.020000e+01	2.020000e+01	4.312994e-12
698	3.200000e+00	4.400000e+00	2.060000e+01	2.060000e+01	4.174439e-12
699	3.400000e+00	4.400000e+00	2.100000e+01	2.100000e+01	3.772982e-12
700	3.600000e+00	4.400000e+00	2.140000e+01	2.140000e+01	3.151257e-12
701	3.800000e+00	4.400000e+00	2.180000e+01	2.180000e+01	2.373213e-12
702	4.000000e+00	4.400000e+00	2.220000e+01	2.220000e+01	1.541878e-12
703	4.200000e+00	4.400000e+00	2.260000e+01	2.260000e+01	8.171241e-13
704	4.400000e+00	4.400000e+00	2.300000e+01	2.300000e+01	3.872458e-13
705	4.600000e+00	4.400000e+00	2.340000e+01	2.340000e+01	1.776357e-13
706	4.800000e+00	4.400000e+00	2.380000e+01	2.380000e+01	7.815970e-14
707	5.000000e+00	4.400000e+00	2.420000e+01	2.420000e+01	3.197442e-14
708	5.200000e+00	4.400000e+00	2.460000e+01	2.460000e+01	0.000000e+00
709	5.400000e+00	4.400000e+00	2.500000e+01	2.500000e+01	0.000000e+00
710	5.600000e+00	4.400000e+00	2.540000e+01	2.540000e+01	0.000000e+00
711	5.800000e+00	4.400000e+00	2.580000e+01	2.580000e+01	0.000000e+00
712	6.000000e+00	4.400000e+00	2.620000e+01	2.620000e+01	0.000000e+00
713	0.000000e+00	4.600000e+00	1.480000e+01	1.480000e+01	0.000000e+00
714	2.000000e-01	4.600000e+00	1.520000e+01	1.520000e+01	0.000000e+00
715	4.000000e-01	4.600000e+00	1.560000e+01	1.560000e+01	0.000000e+00
716	6.000000e-01	4.600000e+00	1.600000e+01	1.600000e+01	0.000000e+00
717	8.000000e-01	4.600000e+00	1.640000e+01	1.640000e+01	0.000000e+00
718	1.000000e+00	4.600000e+00	1.680000e+01	1.680000e+01	2.131628e-14
719	1.200000e+00	4.600000e+00	1.720000e+01	1.720000e+01	7.105427e-14
720	1.400000e+00	4.600000e+00	1.760000e+01	1.760000e+01	1.527667e-13
721	1.600000e+00	4.600000e+00	1.800000e+01	1.800000e+01	3.268497e-13
722	1.800000e+00	4.600000e+00	1.840000e+01	1.840000e+01	6.359357e-13
723	2.000000e+00	4.600000e+00	1.880000e+01	1.880000e+01	1.108447e-12
724	2.200000e+00	4.600000e+00	1.920000e+01	1.920000e+01	1.666223e-12
725	2.400000e+00	4.600000e+00	1.960000e+01	1.960000e+01	2.188472e-12
726	2.600000e+00	4.600000e+00	2.000000e+01	2.000000e+01	2.611245e-12
727	2.800000e+00	4.600000e+00	2.040000e+01	2.040000e+01	2.877698e-12
728	3.000000e+00	4.600000e+00	2.080000e+01	2.080000e+01	2.970069e-12
729	3.200000e+00	4.600000e+00	2.120000e+01	2.120000e+01	2.874145e-12
730	3.400000e+00	4.600000e+00	2.160000e+01	2.160000e+01	2.604139e-12
731	3.600000e+00	4.600000e+00	2.200000e+01	2.200000e+01	2.181366e-12
732	3.800000e+00	4.600000e+00	2.240000e+01	2.240000e+01	1.662670e-12
733	4.000000e+00	4.600000e+00	2.280000e+01	2.280000e+01	1.111999e-12
734	4.200000e+00	4.600000e+00	2.320000e+01	2.320000e+01	6.359357e-13
735	4.400000e+00	4.600000e+00	2.360000e+01	2.360000e+01	3.232969e-13
736	4.600000e+00	4.600000e+00	2.400000e+01	2.400000e+01	1.563194e-13
737	4.800000e+00	4.600000e+00	2.440000e+01	2.440000e+01	7.105427e-14
738	5.000000e+00	4.600000e+00	2.480000e+01	2.480000e+01	2.842171e-14
739	5.200000e+00	4.600000e+00	2.520000e+01	2.520000e+01	0.000000e+00
740	5.400000e+00	4.600000e+00	2.560000e+01	2.560000e+01	0.000000e+00
741	5.600000e+00	4.600000e+00	2.600000e+01	2.600000e+01	0.000000e+00
742	5.800000e+00	4.600000e+00	2.640000e+01	2.640000e+01	0.000000e+00
743	6.000000e+00	4.600000e+00	2.680000e+01	2.680000e+01	0.000000e+00
744	0.000000e+00	4.800000e+00	1.540000e+01	1.540000e+01	0.000000e+00
745	2.000000e-01	4.800000e+00	1.580000e+01	1.580000e+01	0.000000e+00
746	4.000000e-01	4.800000e+00	1.620000e+01	1.620000e+01	0.000000e+00
747	6.000000e-01	4.800000e+00	1.660000e+01	1.660000e+01	0.000000e+00
748	8.000000e-01	4.800000e+00	1.700000e+01	1.700000e+01	0.000000e+00
749	1.000000e+00	4.800000e+00	1.740000e+01	1.740000e+01	2.486900e-14
750	1.200000e+00	4.800000e+00	1.780000e+01	1.780000e+01	6.039613e-14
751	1.400000e+00	4.800000e+00	1.820000e+01	1.820000e+01	1.314504e-13
752	1.600000e+00	4.800000e+00	1.860000e+01	1.860000e+01	2.593481e-13
753	1.800000e+00	4.800000e+00	1.900000e+01	1.900000e+01	4.831691e-13
754	2.000000e+00	4.800000e+00	1.940000e+01	1.940000e+01	8.029133e-13
755	2.200000e+00	4.800000e+00	1.980000e+01	1.980000e+01	1.168843e-12
756	2.400000e+00	4.800000e+00	2.020000e+01	2.020000e+01	1.524114e-12
757	2.600000e+00	4.800000e+00	2.060000e+01	2.060000e+01	1.804779e-12
758	2.800000e+00	4.800000e+00	2.100000e+01	2.100000e+01	1.989520e-12
759	3.000000e+00	4.800000e+00	2.140000e+01	2.140000e+01	2.046363e-12
760	3.200000e+00	4.800000e+00	2.180000e+01	2.180000e+01	1.978862e-12
761	3.400000e+00	4.800000e+00	2.220000e+01	2.220000e+01	1.794120e-12
762	3.600000e+00	4.800000e+00	2.260000e+01	2.260000e+01	1.509903e-12
763	3.800000e+00	4.800000e+00	2.300000e+01	2.300000e+01	1.165290e-12
764	4.000000e+00	4.800000e+00	2.340000e+01	2.340000e+01	8.029133e-13
765	4.200000e+00	4.800000e+00	2.380000e+01	2.380000e+01	4.831691e-13
766	4.400000e+00	4.800000e+00	2.420000e+01	2.420000e+01	2.593481e-13
767	4.600000e+00	4.800000e+00	2.460000e+01	2.460000e+01	1.314504e-13
768	4.800000e+00	4.800000e+00	2.500000e+01	2.500000e+01	6.039613e-14
769	5.000000e+00	4.800000e+00	2.540000e+01	2.540000e+01	2.486900e-14
770	5.200000e+00	4.800000e+00	2.580000e+01	2.580000e+01	0.000000e+00
771	5.400000e+00	4.800000e+00	2.620000e+01	2.620000e+01	0.000000e+00
772	5.600000e+00	4.800000e+00	2.660000e+01	2.660000e+01	0.000000e+00
773	5.800000e+00	4.800000e+00	2.700000e+01	2.700000e+01	0.000000e+00
774	6.000000e+00	4.800000e+00	2.740000e+01	2.740000e+01	0.000000e+00
775	0.000000e+00	5.000000e+00	1.600000e+01	1.600000e+01	0.000000e+00
776	2.000000e-01	5.000000e+00	1.640000e+01	1.640000e+01	0.000000e+00
777	4.000000e-01	5.000000e+00	1.680000e+01	1.680000e+01	0.000000e+00
778	6.000000e-01	5.000000e+00	1.720000e+01	1.720000e+01	0.000000e+00
779	8.000000e-01	5.000000e+00	1.760000e+01	1.760000e+01	0.000000e+00
780	1.000000e+00	5.000000e+00	1.800000e+01	1.800000e+01	2.486900e-14
781	1.200000e+00	5.000000e+00	1.840000e+01	1.840000e+01	5.684342e-14
782	1.400000e+00	5.000000e+00	1.880000e+01	1.880000e+01	1.101341e-13
783	1.600000e+00	5.000000e+00	1.920000e+01	1.920000e+01	2.060574e-13
784	1.800000e+00	5.000000e+00	1.960000e+01	1.960000e+01	3.623768e-13
785	2.000000e+00	5.000000e+00	2.000000e+01	2.000000e+01	5.790923e-13
786	2.200000e+00	5.000000e+00	2.040000e+01	2.040000e+01	8.206769e-13
787	2.400000e+00	5.000000e+00	2.080000e+01	2.080000e+01	1.062261e-12
788	2.600000e+00	5.000000e+00	2.120000e+01	2.120000e+01	1.250555e-12
789	2.800000e+00	5.000000e+00	2.160000e+01	2.160000e+01	1.374900e-12
790	3.000000e+00	5.000000e+00	2.200000e+01	2.200000e+01	1.413980e-12
791	3.200000e+00	5.000000e+00	2.240000e+01	2.240000e+01	1.364242e-12
792	3.400000e+00	5.000000e+00	2.280000e+01	2.280000e+01	1.243450e-12
793	3.600000e+00	5.000000e+00	2.320000e+01	2.320000e+01	1.048051e-12
794	3.800000e+00	5.000000e+00	2.360000e+01	2.360000e+01	8.171241e-13
795	4.000000e+00	5.000000e+00	2.400000e+01	2.400000e+01	5.790923e-13
796	4.200000e+00	5.000000e+00	2.440000e+01	2.440000e+01	3.623768e-13
797	4.400000e+00	5.000000e+00	2.480000e+01	2.480000e+01	2.025047e-13
798	4.600000e+00	5.000000e+00	2.520000e+01	2.520000e+01	1.065814e-13
799	4.800000e+00	5.000000e+00	2.560000e+01	2.560000e+01	5.684342e-14
800	5.000000e+00	5.000000e+00	2.600000e+01	2.600000e+01	2.131628e-14
801	5.200000e+00	5.000000e+00	2.640000e+01	2.640000e+01	0.000000e+00
802	5.400000e+00	5.000000e+00	2.680000e+01	2.680000e+01	0.000000e+00
803	5.600000e+00	5.000000e+00	2.720000e+01	2.720000e+01	0.000000e+00
804	5.800000e+00	5.000000e+00	2.760000e+01	2.760000e+01	0.000000e+00
805	6.000000e+00	5.000000e+00	2.800000e+01	2.800000e+01	0.000000e+00
